Column 1,Column 2,Column 3,Column 4,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,
7636,11/15/2022 05:00:00,424031,4,580,E,ML,0.395,346,100,1746,0.2496,37.8,14,15.4,16.4,17.3,17.9,18.5,450,0.0252,71.5,340,0.0251,69.2,956,0.6985,15.2
7637,11/15/2022 06:00:00,424031,4,580,E,ML,0.395,360,100,1351,0.0603,53.9,8.6,8.9,9.2,9.4,9.6,9.7,640,0.0355,72.2,464,0.0335,70.6,247,0.1117,8.6
7638,11/15/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,,0.3455,43.7,62.9,64.2,65.2,66,66.6,67.2,801,0.0454,70.4,561,0.0377,72.3,901,0.9535,4.9
7639,11/15/2022 08:00:00,424031,4,580,E,ML,0.395,359,100,,0.1004,47.1,14.5,15.5,16.3,16.9,17.5,18,759,0.0435,70.3,634,0.0458,69.3,906,0.2118,15
7640,11/15/2022 09:00:00,424031,4,580,E,ML,0.395,360,100,1632,0.04,61.6,0,0,0,0,0.1,0.4,750,0.0443,68.4,709,0.0581,55.4,173,0.0175,57.2
7641,11/15/2022 10:00:00,424031,4,580,E,ML,0.395,360,100,1644,0.0393,62.2,0,0,0,0,0.2,0.6,765,0.0449,70.5,707,0.0583,53.7,172,0.0149,60.4
7642,11/15/2022 11:00:00,424031,4,580,E,ML,0.395,357,100,1789,0.0418,63.4,0,0,0,0,0.1,0.4,858,0.0503,71,758,0.0602,55.1,173,0.0149,61.3
7643,11/15/2022 12:00:00,424031,4,580,E,ML,0.395,359,100,1915,0.0439,64.6,0,0,0,0,0,0.3,920,0.053,71.7,797,0.0619,57.1,198,0.0167,61.6
7644,11/15/2022 13:00:00,424031,4,580,E,ML,0.395,360,100,1926,0.0426,64.6,0,0,0,0,0,0.1,857,0.0493,69.1,783,0.0582,59.9,286,0.0202,63.6
7645,11/15/2022 14:00:00,424031,4,580,E,ML,0.395,360,100,2994,0.0668,63.7,0,0,0,0,0,0.2,1223,0.0717,67.3,1031,0.0752,60.4,740,0.0534,62.3
7646,11/15/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,3550,0.0813,61.7,0,0,0,0,0,0.4,1374,0.0838,64.6,1161,0.0849,60.1,1015,0.0752,59.7
7647,11/15/2022 16:00:00,424031,4,580,E,ML,0.395,360,100,,0.0911,62,0,0,0,0,0,0.2,1510,0.0951,63.6,1278,0.0918,62.1,1151,0.0865,59.6
7648,11/15/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,4295,0.0997,60.8,0,0,0,0,0,0.2,1614,0.104,61.2,1450,0.1031,61.9,1231,0.0921,59.1
7649,11/15/2022 18:00:00,424031,4,580,E,ML,0.395,360,100,3291,0.0758,61.7,0,0,0,0,0,0.3,1234,0.0752,64.4,1095,0.0783,62,962,0.0739,58
7650,11/15/2022 19:00:00,424031,4,580,E,ML,0.395,351,100,1807,0.0412,65.7,0,0,0,0,0,0,830,0.0519,65.6,628,0.0451,64.9,349,0.0267,67.3
7651,11/15/2022 20:00:00,424031,4,580,E,ML,0.395,360,100,1187,0.0264,65.7,0,0,0,0,0,0,560,0.0338,68,476,0.0341,63.7,151,0.0114,63.3
7652,11/15/2022 21:00:00,424031,4,580,E,ML,0.395,359,100,944,0.0206,66.4,0,0,0,0,0,0,476,0.0287,67.3,352,0.0243,66.2,116,0.0089,62.7
7653,11/15/2022 22:00:00,424031,4,580,E,ML,0.395,358,100,668,0.0151,67.8,0,0,0,0,0,0,301,0.0173,70.8,292,0.0215,65.9,75,0.0066,62.8
7654,11/15/2022 23:00:00,424031,4,580,E,ML,0.395,360,100,,0.0092,68.9,0,0,0,0,0,0,179,0.0105,71.3,164,0.0124,67.9,50,0.0048,63.9
7655,11/16/2022 00:00:00,424031,4,580,E,ML,0.395,359,100,560,0.0111,71.4,0,0,0,0,0,0,95,0.0052,71.9,97,0.0079,69.2,368,0.02,71.8
7656,11/16/2022 01:00:00,424031,4,580,E,ML,0.395,360,100,1275,0.0313,71.5,0,0,0,0,0,0,53,0.0032,71.7,77,0.007,69.3,1145,0.0837,71.6
7657,11/16/2022 02:00:00,424031,4,580,E,ML,0.395,360,100,400,0.0137,64.6,0,0,0,0,0,0,56,0.0035,71.7,77,0.009,68.3,267,0.0286,62.2
7658,11/16/2022 03:00:00,424031,4,580,E,ML,0.395,357,100,303,0.0114,60.3,0,0,0,0,0.1,0.2,71,0.0043,71.7,90,0.0102,68,142,0.0196,50.8
7659,11/16/2022 04:00:00,424031,4,580,E,ML,0.395,360,100,,0.0322,53.4,0,0.3,0.6,0.9,1.2,1.4,219,0.0129,70.8,183,0.0171,66.5,376,0.0666,38.3
7660,11/16/2022 05:00:00,424031,4,580,E,ML,0.395,360,100,1728,0.0838,47.2,0.9,2.1,3.2,4,4.7,5.4,409,0.0229,71.3,335,0.0277,62.9,984,0.2008,32.9
7661,11/16/2022 06:00:00,424031,4,580,E,ML,0.395,359,100,3316,0.2109,34.8,22.8,25.9,28.4,30.3,31.9,33.3,623,0.0351,70.6,468,0.0343,65.2,2225,0.5633,18.3
7662,11/16/2022 07:00:00,424031,4,580,E,ML,0.395,352,100,3084,0.29,37.7,27.4,29.8,31.7,33.2,34.5,35.5,803,0.046,69.3,554,0.0395,65,1727,0.7846,14.5
7663,11/16/2022 08:00:00,424031,4,580,E,ML,0.395,359,100,2071,0.1338,49.1,20.6,21.3,21.7,22.2,22.6,23,770,0.0443,69.2,639,0.0452,65.1,662,0.3118,9.6
7664,11/16/2022 09:00:00,424031,4,580,E,ML,0.395,360,100,,0.0408,61.9,0,0,0,0,0.1,0.5,832,0.0489,68.3,677,0.0546,55.8,193,0.0191,55.3
7665,11/16/2022 10:00:00,424031,4,580,E,ML,0.395,360,100,1715,0.0413,61,0,0,0,0,0.1,0.5,810,0.0485,66.7,708,0.0573,54.5,197,0.018,60.6
7666,11/16/2022 11:00:00,424031,4,580,E,ML,0.395,360,100,1842,0.044,61.6,0,0,0,0,0.2,0.6,863,0.0511,68.1,768,0.0629,53.9,211,0.018,62.9
7667,11/16/2022 12:00:00,424031,4,580,E,ML,0.395,360,100,2009,0.0481,61.8,0,0,0,0,0.2,0.7,949,0.0568,69,814,0.0676,53.3,246,0.0199,61.7
7668,11/16/2022 13:00:00,424031,4,580,E,ML,0.395,358,100,2460,0.0556,62.8,0,0,0,0,0,0.2,1144,0.0678,66,955,0.0729,57.9,361,0.026,65.3
7669,11/16/2022 14:00:00,424031,4,580,E,ML,0.395,359,100,2997,0.0654,65.2,0,0,0,0,0,0,1178,0.0666,69,1062,0.0733,63.7,757,0.0563,61.1
7670,11/16/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,3957,0.0869,64.3,0,0,0,0,0,0.2,1531,0.0876,68,1310,0.0892,64.1,1116,0.0838,59.2
7671,11/16/2022 16:00:00,424031,4,580,E,ML,0.395,360,100,4327,0.0952,64.1,0,0,0,0,0,0.1,1697,0.1013,65.6,1438,0.0982,64.2,1192,0.0861,61.8
7672,11/16/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,3943,0.091,61.4,0,0,0,0,0,0.2,1533,0.0966,62.1,1293,0.0905,62.8,1117,0.086,58.8
7673,11/16/2022 18:00:00,424031,4,580,E,ML,0.395,360,100,3192,0.0731,62,0,0,0,0,0,0.2,1227,0.0753,63.8,1094,0.0766,63.1,871,0.0673,57.8
7674,11/16/2022 19:00:00,424031,4,580,E,ML,0.395,350,100,2052,0.0477,64.8,0,0,0,0,0,0,592,0.0355,68,805,0.0542,66,655,0.0535,60.3
7675,11/16/2022 20:00:00,424031,4,580,E,ML,0.395,360,100,1360,0.0317,66.2,0,0,0,0,0,0.1,239,0.0135,71.4,650,0.0419,69.1,471,0.0398,59.4
7676,11/16/2022 21:00:00,424031,4,580,E,ML,0.395,360,100,921,0.0222,66.2,0,0,0,0,0,0,143,0.0077,72,400,0.0253,69.9,378,0.0335,60.1
7677,11/16/2022 22:00:00,424031,4,580,E,ML,0.395,358,100,697,0.0173,66,0,0,0,0,0,0,113,0.0062,71.8,278,0.0179,69.1,306,0.0279,61
7678,11/16/2022 23:00:00,424031,4,580,E,ML,0.395,360,100,,0.0113,65,0,0,0,0,0,0,51,0.0027,72,177,0.0115,69.5,176,0.0197,58.5
7679,11/17/2022 00:00:00,424031,4,580,E,ML,0.395,359,100,1174,0.0268,71.8,0,0,0,0,0,0,24,0.0017,72,127,0.0092,69.5,1023,0.0694,72
7680,11/17/2022 01:00:00,424031,4,580,E,ML,0.395,359,100,790,0.0238,57,0,0,0,0.1,0.4,0.6,13,0.0007,72.1,93,0.0076,69.5,684,0.063,54.6
7681,11/17/2022 02:00:00,424031,4,580,E,ML,0.395,359,100,307,0.0118,53.7,0,0,0,0.1,0.3,0.4,20,0.0014,71.8,86,0.0085,68.8,201,0.0254,46.7
7682,11/17/2022 03:00:00,424031,4,580,E,ML,0.395,357,100,418,0.0201,50,0,0.1,0.3,0.4,0.6,0.8,26,0.0015,72,105,0.0091,69.5,287,0.0496,42
7683,11/17/2022 04:00:00,424031,4,580,E,ML,0.395,360,100,,0.1518,52.1,0,0,0.2,0.8,1.7,2.8,127,0.007,71.8,241,0.0199,67.7,1760,0.4286,48.4
7684,11/17/2022 05:00:00,424031,4,580,E,ML,0.395,360,100,2429,0.3108,44.1,7.7,8.8,10.2,11.6,12.8,13.8,331,0.0177,72.3,442,0.0319,65.9,1656,0.8828,26.5
7685,11/17/2022 06:00:00,424031,4,580,E,ML,0.395,360,100,,0.3286,32.2,65.1,67.2,68.8,70.1,71.1,72,497,0.0274,71.3,565,0.0403,63.5,1461,0.9181,7.1
7686,11/17/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,3478,0.2552,34.9,39.9,42.9,45.3,47.2,48.7,50,645,0.0356,71.5,687,0.0454,69.9,2146,0.6846,13.2
7687,11/17/2022 08:00:00,424031,4,580,E,ML,0.395,360,100,1857,0.0455,61.5,0.4,0.7,1,1.3,1.6,1.8,613,0.0337,71.7,736,0.0519,69.1,508,0.0509,38.6
7688,11/17/2022 09:00:00,424031,4,580,E,ML,0.395,360,100,1503,0.0341,66.5,0,0,0,0,0,0.1,557,0.031,72.2,753,0.0529,63.9,193,0.0185,59.5
7689,11/17/2022 10:00:00,424031,4,580,E,ML,0.395,360,100,1688,0.0413,62,0,0,0,0,0.1,0.5,658,0.0385,70,823,0.0664,55.6,207,0.0189,61.4
7690,11/17/2022 11:00:00,424031,4,580,E,ML,0.395,141,42,1744,0.041,63.3,0,0,0,0,0,0.3,655,0.0378,71.3,846,0.065,57.2,243,0.0202,62.8
7691,11/17/2022 12:00:00,424031,4,580,E,ML,0.395,309,92,1853,0.0435,64.1,0,0,0,0,0,0.2,678,0.0389,71.7,894,0.0656,59.6,281,0.026,59.8
7692,11/17/2022 13:00:00,424031,4,580,E,ML,0.395,360,100,2339,0.0527,63.3,0,0,0,0,0,0.1,989,0.0578,66.4,963,0.0701,61.1,387,0.0303,60.9
7693,11/17/2022 14:00:00,424031,4,580,E,ML,0.395,360,100,3159,0.0697,63.7,0,0,0,0,0,0.3,1251,0.0711,67.7,1139,0.078,63.8,769,0.06,57
7694,11/17/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,3793,0.0827,64.4,0,0,0,0,0,0.1,1471,0.0843,67.4,1247,0.0846,65.1,1075,0.0792,59.5
7695,11/17/2022 16:00:00,424031,4,580,E,ML,0.395,357,100,2947,0.0631,65.9,0,0,0,0,0,0,1133,0.0658,67,1059,0.0702,66.9,755,0.0535,62.8
7696,11/17/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,4489,0.1131,56.2,0,0,0,0,0.2,2,1717,0.1196,55.9,1437,0.1113,57.5,1335,0.1084,55.1
7697,11/17/2022 18:00:00,424031,4,580,E,ML,0.395,360,100,3547,0.0855,58.2,0,0,0,0,0.3,1.1,1357,0.0868,59.8,1164,0.0842,60.6,1026,0.0855,53.2
7698,11/17/2022 19:00:00,424031,4,580,E,ML,0.395,360,100,2077,0.0487,62.5,0,0,0,0,0,0.2,973,0.062,66.1,704,0.053,59.4,400,0.0311,58.7
7699,11/17/2022 20:00:00,424031,4,580,E,ML,0.395,356,100,1357,0.0307,66.3,0,0,0,0,0,0,646,0.0388,68.8,515,0.0382,64.8,196,0.015,61.6
7700,11/17/2022 21:00:00,424031,4,580,E,ML,0.395,359,100,949,0.0214,67.7,0,0,0,0,0,0,477,0.0281,69.6,344,0.025,67.4,128,0.0111,61.4
7701,11/17/2022 22:00:00,424031,4,580,E,ML,0.395,360,100,1102,0.0231,69.5,0,0,0,0,0,0,389,0.0226,69.9,306,0.0208,69.7,407,0.026,68.6
7702,11/17/2022 23:00:00,424031,4,580,E,ML,0.395,358,100,2244,0.0506,72,0,0,0,0,0,0,212,0.0125,71.5,209,0.0152,69.6,1823,0.1241,72.3
7703,11/18/2022 00:00:00,424031,4,580,E,ML,0.395,356,100,499,0.017,54.8,0.1,0.3,0.4,0.6,0.7,0.9,114,0.0068,71.8,130,0.0104,69.4,255,0.034,39.7
7704,11/18/2022 01:00:00,424031,4,580,E,ML,0.395,360,100,,0.016,49.2,0.1,0.3,0.6,0.7,0.9,1,80,0.0047,71.8,96,0.0093,69,202,0.0341,34.2
7705,11/18/2022 02:00:00,424031,4,580,E,ML,0.395,359,100,514,0.026,42.7,0.3,0.8,1.1,1.5,1.7,1.9,78,0.0048,71.7,87,0.0099,68.6,349,0.0633,32.8
7706,11/18/2022 03:00:00,424031,4,580,E,ML,0.395,360,100,1786,0.1282,38,0.5,2.7,4.4,5.8,7,7.9,102,0.0068,71.3,91,0.0099,68.8,1593,0.3678,34.2
7707,11/18/2022 04:00:00,424031,4,580,E,ML,0.395,357,100,,0.2277,41.3,3.5,4.7,6.5,8,9.3,10.3,220,0.0133,70.6,225,0.0206,67,1735,0.6492,31.5
7708,11/18/2022 05:00:00,424031,4,580,E,ML,0.395,314,100,,0.2645,58,13.3,13.5,13.7,13.8,13.9,14,402,0.0225,71.1,334,0.0259,68.4,140,0.745,3.7
7709,11/18/2022 06:00:00,424031,4,580,E,ML,0.395,360,100,1031,0.022,69.1,0,0,0,0,0,0,592,0.0341,69.2,439,0.0318,68.7,0,0,3
7710,11/18/2022 07:00:00,424031,4,580,E,ML,0.395,357,100,1148,0.0473,69.2,1.6,1.6,1.6,1.6,1.6,1.6,619,0.0348,70.2,516,0.036,69.7,13,0.0709,3
7711,11/18/2022 08:00:00,424031,4,580,E,ML,0.395,358,100,2100,0.1409,58.7,7.6,8.2,8.6,9,9.3,9.6,676,0.0385,70.1,589,0.0416,72.9,835,0.3426,22.5
7712,11/18/2022 09:00:00,424031,4,580,E,ML,0.395,360,100,1786,0.0415,64.3,0,0,0,0,0,0.2,827,0.0472,70.4,739,0.0569,58.4,220,0.0204,61
7713,11/18/2022 10:00:00,424031,4,580,E,ML,0.395,354,100,,0.0419,63.6,0,0,0,0,0,0.3,856,0.05,69.6,775,0.0594,57.1,201,0.0163,63
7714,11/18/2022 11:00:00,424031,4,580,E,ML,0.395,360,100,2043,0.0479,61.2,0,0,0,0,0,0.4,982,0.0594,65.7,855,0.0673,55.9,206,0.0169,61.6
7715,11/18/2022 12:00:00,424031,4,580,E,ML,0.395,354,100,2283,0.0515,62.5,0,0,0,0,0,0.3,1111,0.065,67.2,909,0.0687,57.6,263,0.0208,60
7716,11/18/2022 13:00:00,424031,4,580,E,ML,0.395,360,100,2684,0.0605,62.8,0,0,0,0,0,0.1,1241,0.0746,65.9,1038,0.0761,60,405,0.0308,60.4
7717,11/18/2022 14:00:00,424031,4,580,E,ML,0.395,357,100,3227,0.0705,65,0,0,0,0,0,0.1,1270,0.0726,69,1126,0.0759,64.6,831,0.063,59.4
7718,11/18/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,3852,0.0867,63.2,0,0,0,0,0,0.3,1487,0.0892,66.1,1264,0.0864,64.1,1101,0.0844,58
7719,11/18/2022 16:00:00,424031,4,580,E,ML,0.395,360,100,3647,0.0795,65.2,0,0,0,0,0,0.1,1418,0.0848,66.5,1197,0.0791,66.7,1032,0.0745,61.5
7720,11/18/2022 17:00:00,424031,4,580,E,ML,0.395,246,75,4324,0.1066,58.4,0,0,0,0,0.2,1.3,1665,0.1134,59,1380,0.1045,59.3,1279,0.102,56.6
7721,11/18/2022 18:00:00,424031,4,580,E,ML,0.395,0,0,3340,0.0749,63.3,0,0,0,0,0,0.1,1312,0.0796,65,1164,0.0792,64.4,864,0.0659,59.4
7722,11/18/2022 19:00:00,424031,4,580,E,ML,0.395,0,0,2133,0.046,66,0,0,0,0,0,0,865,0.0499,69.5,875,0.0585,64.7,393,0.0294,61.2
7723,11/18/2022 20:00:00,424031,4,580,E,ML,0.395,0,0,1431,0.0313,68.4,0,0,0,0,0,0,590,0.034,71.6,624,0.043,67.5,217,0.0169,62.1
7724,11/18/2022 21:00:00,424031,4,580,E,ML,0.395,0,0,1144,0.0248,68.5,0,0,0,0,0,0,425,0.0242,71.4,485,0.0319,69.2,234,0.0182,61.5
7725,11/18/2022 22:00:00,424031,4,580,E,ML,0.395,0,0,1154,0.0266,66.5,0,0,0,0,0,0.1,382,0.0218,71,467,0.0292,69.3,305,0.0287,56.5
7726,11/18/2022 23:00:00,424031,4,580,E,ML,0.395,0,0,1078,0.0302,60.9,0,0,0,0.1,0.3,0.6,206,0.0112,71.9,301,0.0196,69.1,571,0.0599,52.3
7727,11/19/2022 00:00:00,424031,4,580,E,ML,0.395,0,0,1164,0.0612,43.5,0.8,1.6,2.5,3.2,3.8,4.3,119,0.0065,71.8,199,0.0133,69.2,846,0.1639,33.8
7728,11/19/2022 01:00:00,424031,4,580,E,ML,0.395,0,0,1420,0.1764,43.5,0.2,0.6,1.8,2.9,3.7,4.4,80,0.0045,71.9,150,0.0118,69,1190,0.5129,38.4
7729,11/19/2022 02:00:00,424031,4,580,E,ML,0.395,0,0,1163,0.0881,46.3,0,0.1,0.7,1.6,2.2,2.8,60,0.0033,71.8,140,0.0109,68.6,963,0.2502,41.5
7730,11/19/2022 03:00:00,424031,4,580,E,ML,0.395,0,0,1346,0.1185,44,0,0.3,1.3,2.3,3.1,3.8,58,0.0036,71.7,117,0.0097,68.9,1171,0.3422,40.1
7731,11/19/2022 04:00:00,424031,4,580,E,ML,0.395,0,0,912,0.1721,45.7,0,0.6,1.3,1.9,2.3,2.7,87,0.005,71.9,167,0.0125,68.8,658,0.499,36.8
7732,11/19/2022 05:00:00,424031,4,580,E,ML,0.395,0,0,704,0.1795,53.4,0,0.2,0.6,0.9,1.2,1.4,141,0.0077,71.9,211,0.0148,69.3,352,0.5161,37.7
7733,11/19/2022 06:00:00,424031,4,580,E,ML,0.395,0,0,793,0.0547,62.7,0.3,0.5,0.6,0.7,0.8,0.9,300,0.0164,71.5,360,0.0241,68.2,133,0.1237,29.4
7734,11/19/2022 07:00:00,424031,4,580,E,ML,0.395,0,0,,0.1307,58.6,2.9,3.3,3.6,3.9,4.1,4.2,493,0.0269,71.3,535,0.0344,69.2,275,0.3307,18
7735,11/19/2022 08:00:00,424031,4,580,E,ML,0.395,171,33,2123,0.0676,59.1,4.3,4.7,5.1,5.4,5.7,6,732,0.0537,67.3,705,0.0547,68.3,686,0.0944,26.9
7736,11/19/2022 09:00:00,424031,4,580,E,ML,0.395,360,67,2574,0.0596,62.3,0,0,0.1,0.2,0.3,0.6,929,0.0568,63,813,0.0557,64.7,832,0.0665,58.3
7737,11/19/2022 10:00:00,424031,4,580,E,ML,0.395,360,67,2901,0.0648,63.7,0,0,0,0,0,0.3,1050,0.0595,68.9,939,0.0624,63.8,912,0.0724,57.5
7738,11/19/2022 11:00:00,424031,4,580,E,ML,0.395,359,67,,0.0736,62.7,0,0,0,0,0,0.3,1292,0.0743,65.8,1047,0.0687,64,981,0.0779,57.4
7739,11/19/2022 12:00:00,424031,4,580,E,ML,0.395,360,67,3181,0.0701,63.5,0,0,0,0,0,0.2,1213,0.0692,66.2,1011,0.0656,65.1,957,0.0755,58.3
7740,11/19/2022 13:00:00,424031,4,580,E,ML,0.395,359,67,3352,0.0731,63.7,0,0,0,0,0,0.2,1310,0.0739,66.8,1059,0.0682,64.9,983,0.0771,58.1
7741,11/19/2022 14:00:00,424031,4,580,E,ML,0.395,354,67,3172,0.0686,64.5,0,0,0,0,0,0.1,1130,0.0642,66.7,1059,0.0666,66.9,983,0.0751,59.4
7742,11/19/2022 15:00:00,424031,4,580,E,ML,0.395,360,67,3490,0.0749,64.9,0,0,0,0,0,0.1,1234,0.0695,67,1190,0.0743,67.3,1066,0.0811,59.8
7743,11/19/2022 16:00:00,424031,4,580,E,ML,0.395,360,67,3475,0.075,64.6,0,0,0,0,0,0,1248,0.0717,65.8,1169,0.0727,67.6,1058,0.0806,59.8
7744,11/19/2022 17:00:00,424031,4,580,E,ML,0.395,360,67,3604,0.0817,61.6,0,0,0,0,0,0.3,1301,0.0789,62.7,1220,0.0808,64.2,1083,0.0854,57.4
7745,11/19/2022 18:00:00,424031,4,580,E,ML,0.395,359,67,3090,0.0699,61.5,0,0,0,0,0,0.3,1057,0.0632,62.9,1054,0.0696,63.6,979,0.0768,57.7
7746,11/19/2022 19:00:00,424031,4,580,E,ML,0.395,360,67,2224,0.0499,65.3,0,0,0,0,0,0.1,748,0.044,69.5,710,0.0457,67.4,766,0.0598,59.3
7747,11/19/2022 20:00:00,424031,4,580,E,ML,0.395,360,67,1901,0.0423,67,0,0,0,0,0,0,559,0.0309,73.2,628,0.0404,68.6,714,0.0557,60.6
7748,11/19/2022 21:00:00,424031,4,580,E,ML,0.395,360,67,1885,0.0419,66.9,0,0,0,0,0,0,548,0.031,71.5,626,0.0396,69.4,711,0.0551,61
7749,11/19/2022 22:00:00,424031,4,580,E,ML,0.395,355,67,1665,0.0366,66.8,0,0,0,0,0,0,455,0.0251,71.7,548,0.0339,69.6,662,0.0506,61.2
7750,11/19/2022 23:00:00,424031,4,580,E,ML,0.395,359,67,1260,0.0287,65.3,0,0,0,0,0,0,305,0.0165,72,393,0.0255,67.6,562,0.044,60.1
7751,11/20/2022 00:00:00,424031,4,580,E,ML,0.395,360,100,1878,0.1164,31.1,14.2,16.2,17.8,19,20,20.8,183,0.0098,71.9,293,0.0181,69.2,1402,0.3214,18.4
7752,11/20/2022 01:00:00,424031,4,580,E,ML,0.395,357,100,1269,0.077,30,8.6,10,11.1,12,12.7,13.3,88,0.0047,71.9,193,0.013,68.3,988,0.2132,19.7
7753,11/20/2022 02:00:00,424031,4,580,E,ML,0.395,357,100,1418,0.0946,25.7,11.3,13,14.4,15.4,16.3,17,55,0.003,71.8,155,0.0109,68.8,1208,0.2698,19.1
7754,11/20/2022 03:00:00,424031,4,580,E,ML,0.395,360,100,2344,0.2184,20.8,28.3,31.3,33.7,35.5,37.1,38.4,52,0.0028,71.9,141,0.0099,69,2151,0.6426,16.2
7755,11/20/2022 04:00:00,424031,4,580,E,ML,0.395,324,100,391,0.1967,31.9,14.4,14.6,14.8,14.9,15,15.1,66,0.0036,71.7,157,0.0104,69,168,0.576,4.1
7756,11/20/2022 05:00:00,424031,4,580,E,ML,0.395,358,100,294,0.006,70.2,0,0,0,0,0,0,115,0.0063,71.6,179,0.0116,69.2,0,0,3
7757,11/20/2022 06:00:00,424031,4,580,E,ML,0.395,356,100,551,0.0107,70,0,0,0,0,0,0,252,0.0132,71.7,299,0.0189,68.5,0,0,3
7758,11/20/2022 07:00:00,424031,4,580,E,ML,0.395,360,100,692,0.0129,70.5,0,0,0,0,0,0,307,0.0159,71.9,385,0.0229,69.2,0,0,3
7759,11/20/2022 08:00:00,424031,4,580,E,ML,0.395,352,100,1716,0.0758,51.3,8.8,9.3,9.7,10,10.3,10.6,503,0.0262,71.9,554,0.0354,66.2,659,0.1658,17.6
7760,11/20/2022 09:00:00,424031,4,580,E,ML,0.395,359,100,1725,0.0343,68.3,0,0,0,0,0,0,819,0.0442,71.3,769,0.0494,65.9,137,0.0094,63.4
7761,11/20/2022 10:00:00,424031,4,580,E,ML,0.395,357,100,2065,0.0412,67.7,0,0,0,0,0,0,981,0.0543,70.4,895,0.0557,66.1,189,0.0136,61.2
7762,11/20/2022 11:00:00,424031,4,580,E,ML,0.395,360,100,2327,0.0468,64.9,0,0,0,0,0,0,1129,0.0641,65,1002,0.063,65.3,196,0.0134,61.8
7763,11/20/2022 12:00:00,424031,4,580,E,ML,0.395,359,100,2415,0.0481,65.3,0,0,0,0,0,0,1137,0.0644,65,1049,0.065,66.4,229,0.0151,62.1
7764,11/20/2022 13:00:00,424031,4,580,E,ML,0.395,356,100,2540,0.0512,64.5,0,0,0,0,0,0,1200,0.0672,65.2,1077,0.0682,64.5,263,0.0181,61.3
7765,11/20/2022 14:00:00,424031,4,580,E,ML,0.395,357,100,2632,0.0531,65.3,0,0,0,0,0,0.1,1084,0.0606,65.9,1060,0.0638,68.3,488,0.0349,57.5
7766,11/20/2022 15:00:00,424031,4,580,E,ML,0.395,360,100,2841,0.0577,64.6,0,0,0,0,0,0.3,1170,0.0648,66.2,1113,0.0678,67.7,558,0.0406,55.1
7767,11/20/2022 16:00:00,424031,4,580,E,ML,0.395,360,100,2840,0.0574,64.7,0,0,0,0,0,0.1,1129,0.0629,65.9,1137,0.0704,66.5,574,0.039,58.8
7768,11/20/2022 17:00:00,424031,4,580,E,ML,0.395,360,100,,0.0611,60.7,0,0,0,0,0,0.3,1144,0.0693,61,1114,0.0735,62.5,557,0.0404,56.2
7769,11/20/2022 18:00:00,424031,4,580,E,ML,0.395,357,100,,0.05,62.1,0,0,0,0,0,0.1,967,0.0567,62.6,965,0.0621,63.7,430,0.0311,57.5
7770,11/20/2022 19:00:00,424031,4,580,E,ML,0.395,360,100,1816,0.0381,67.5,0,0,0,0,0,0,810,0.0468,69.6,783,0.051,67.1,223,0.0164,61.1
7771,11/20/2022 20:00:00,424031,4,580,E,ML,0.395,360,100,1360,0.0283,69.1,0,0,0,0,0,0,585,0.0329,71.9,591,0.0378,68.7,184,0.014,61.3
7772,11/20/2022 21:00:00,424031,4,580,E,ML,0.395,360,100,2423,0.0554,65.5,0,0,0,0,0.1,0.3,421,0.023,72.1,538,0.0325,71.6,1464,0.1107,61.2
7773,11/20/2022 22:00:00,424031,4,580,E,ML,0.395,357,100,2064,0.0505,60.5,0,0,0,0,0.1,0.6,287,0.0158,71.8,366,0.0238,68.3,1411,0.112,56.2
7774,11/20/2022 23:00:00,424031,4,580,E,ML,0.395,359,100,582,0.0155,61.5,0,0.1,0.3,0.4,0.5,0.6,154,0.0081,72,281,0.0177,70.3,147,0.0207,38.2
7775,11/21/2022 00:00:00,424031,4,580,E,ML,0.395,360,100,517,0.0203,45.4,0.7,1.1,1.3,1.5,1.7,1.9,71,0.0037,72,155,0.0113,69.8,291,0.046,30.3
7776,11/21/2022 01:00:00,424031,4,580,E,ML,0.395,359,100,,0.0228,34.5,2,2.5,2.8,3.1,3.3,3.5,49,0.0027,71.9,115,0.0096,69.1,317,0.0561,22.4
7777,11/21/2022 02:00:00,424031,4,580,E,ML,0.395,359,100,929,0.0606,30.7,4,5,5.9,6.6,7.1,7.6,48,0.0032,71.5,107,0.0105,68.2,774,0.168,24.1
7778,11/21/2022 03:00:00,424031,4,580,E,ML,0.395,360,100,1649,0.1244,29.3,7.4,9.4,11,12.3,13.3,14.2,76,0.0045,71.6,120,0.0098,69.5,1453,0.3589,24.1
7779,11/21/2022 04:00:00,424031,4,580,E,ML,0.395,348,100,1799,0.315,28.4,25.9,27.8,29.2,30.4,31.4,32.2,217,0.012,71.9,254,0.0213,69.1,1328,0.9118,12.8
